Name,Artist,Album,Genres,Popularity,Available,Explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,type,track_href,analysis_url,track_uri,artist_uri,album_uri
The Moanin' Afta,"['Chris Dave', 'Daniel Crawford']",Cuffin Season,[],12,True,False,0.691,0.434,10,-15.411,0,0.0506,0.11,0.843,0.368,0.22,97.009,231500,4,audio_features,https://api.spotify.com/v1/tracks/33DBaOu0IaxIDqraPcNVxp,https://api.spotify.com/v1/audio-analysis/33DBaOu0IaxIDqraPcNVxp,spotify:track:33DBaOu0IaxIDqraPcNVxp,"['spotify:artist:47QVivvsr75CIPVaeg9Puf', 'spotify:artist:1ToQRMrSRQSKfH0hoF3tC8']",spotify:album:3MuflW5FZ7hDrVjejF4XuX
Thriller,"['Cory Wong', 'Dirty Loops']",Turbo,"['instrumental funk', 'jazz funk', 'modern funk']",44,True,False,0.709,0.744,1,-7.864,0,0.041,0.048,0.0142,0.035,0.578,98.315,290382,3,audio_features,https://api.spotify.com/v1/tracks/4UnvJ5IVrX7MPeU7wznh6w,https://api.spotify.com/v1/audio-analysis/4UnvJ5IVrX7MPeU7wznh6w,spotify:track:4UnvJ5IVrX7MPeU7wznh6w,"['spotify:artist:6xt9sJmmyYwWkJv8A6ssiU', 'spotify:artist:5Apl0wL4OwNUDYkx69rMDQ']",spotify:album:2WBrAkDpKDtCn7Ueyeg6m8
Spanish Joint,"[""D'Angelo""]",Voodoo,"['neo soul', 'soul', 'urban contemporary']",51,True,False,0.729,0.498,0,-8.906,0,0.0822,0.537,0.317,0.134,0.781,111.822,344493,4,audio_features,https://api.spotify.com/v1/tracks/4euxFlxLWVGmZZLyYARTyE,https://api.spotify.com/v1/audio-analysis/4euxFlxLWVGmZZLyYARTyE,spotify:track:4euxFlxLWVGmZZLyYARTyE,['spotify:artist:336vr2M3Va0FjyvB55lJEd'],spotify:album:2lO9yuuIDgBpSJzxTh3ai8
Hästråtta,"['Cory Wong', 'Dirty Loops']",Turbo,"['instrumental funk', 'jazz funk', 'modern funk']",36,True,False,0.769,0.632,5,-10.715,1,0.0429,0.105,0.63,0.182,0.897,125.028,246840,4,audio_features,https://api.spotify.com/v1/tracks/4VufLyPu7oh14igddi90lT,https://api.spotify.com/v1/audio-analysis/4VufLyPu7oh14igddi90lT,spotify:track:4VufLyPu7oh14igddi90lT,"['spotify:artist:6xt9sJmmyYwWkJv8A6ssiU', 'spotify:artist:5Apl0wL4OwNUDYkx69rMDQ']",spotify:album:2WBrAkDpKDtCn7Ueyeg6m8
Ring Of Saturn,"['Cory Wong', 'Dirty Loops']",Turbo,"['instrumental funk', 'jazz funk', 'modern funk']",38,True,False,0.707,0.495,11,-14.089,0,0.0452,0.498,0.885,0.0603,0.344,109.037,240550,4,audio_features,https://api.spotify.com/v1/tracks/6Nzt9EN9eLx9Noe0XZMsyT,https://api.spotify.com/v1/audio-analysis/6Nzt9EN9eLx9Noe0XZMsyT,spotify:track:6Nzt9EN9eLx9Noe0XZMsyT,"['spotify:artist:6xt9sJmmyYwWkJv8A6ssiU', 'spotify:artist:5Apl0wL4OwNUDYkx69rMDQ']",spotify:album:2WBrAkDpKDtCn7Ueyeg6m8
Follow The Light,"['Cory Wong', 'Dirty Loops']",Turbo,"['instrumental funk', 'jazz funk', 'modern funk']",48,True,False,0.722,0.824,7,-8.506,1,0.0636,0.068,0.00146,0.0513,0.727,111.991,244286,4,audio_features,https://api.spotify.com/v1/tracks/1YPV3B1Ou3rarSL9jukfQL,https://api.spotify.com/v1/audio-analysis/1YPV3B1Ou3rarSL9jukfQL,spotify:track:1YPV3B1Ou3rarSL9jukfQL,"['spotify:artist:6xt9sJmmyYwWkJv8A6ssiU', 'spotify:artist:5Apl0wL4OwNUDYkx69rMDQ']",spotify:album:2WBrAkDpKDtCn7Ueyeg6m8
Crisis,"['Cory Wong', 'Big Wild']",Power Station,"['indie poptimism', 'instrumental funk', 'modern funk']",43,True,False,0.733,0.716,2,-4.461,1,0.057,0.198,0.00536,0.305,0.62,100.008,257515,4,audio_features,https://api.spotify.com/v1/tracks/4n77IVBkb6OprKsdX76Qbk,https://api.spotify.com/v1/audio-analysis/4n77IVBkb6OprKsdX76Qbk,spotify:track:4n77IVBkb6OprKsdX76Qbk,"['spotify:artist:6xt9sJmmyYwWkJv8A6ssiU', 'spotify:artist:0PxzGnCYBpSuaI49OR94cA']",spotify:album:5SBfou3NNkuYL0LeU004xy
22 (OVER S∞∞N),['Bon Iver'],"22, A Million","['eau claire indie', 'indie folk', 'melancholia']",54,True,False,0.323,0.112,1,-15.767,1,0.0351,0.972,0.106,0.0935,0.0996,86.564,168000,4,audio_features,https://api.spotify.com/v1/tracks/3EYj5rxRbNM3nijF9dOtry,https://api.spotify.com/v1/audio-analysis/3EYj5rxRbNM3nijF9dOtry,spotify:track:3EYj5rxRbNM3nijF9dOtry,['spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ'],spotify:album:4bJCKmpKgti10f3ltz6LLl
What a Friend,['Cory Henry'],Gotcha Now Doc,"['indie soul', 'jazz organ', 'modern funk', 'retro soul']",12,True,False,0.331,0.778,0,-7.59,1,0.132,0.0947,0.862,0.677,0.637,199.605,399930,4,audio_features,https://api.spotify.com/v1/tracks/3e51qoHl18HOMFr1v1lmkI,https://api.spotify.com/v1/audio-analysis/3e51qoHl18HOMFr1v1lmkI,spotify:track:3e51qoHl18HOMFr1v1lmkI,['spotify:artist:21SOnTj5ECwVXeBUTRcP3s'],spotify:album:7pHAuTN3sOfBQyouX96uOd
What You Wanted - Kiefer Remix,"['Moonchild', 'Kiefer']",What You Wanted (Kiefer Remix),"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",29,True,False,0.717,0.622,6,-5.461,0,0.0407,0.39,0.00153,0.255,0.703,95.981,206837,4,audio_features,https://api.spotify.com/v1/tracks/39c1ZzzwH9gYSuYOKjcSbw,https://api.spotify.com/v1/audio-analysis/39c1ZzzwH9gYSuYOKjcSbw,spotify:track:39c1ZzzwH9gYSuYOKjcSbw,"['spotify:artist:1VgjAK52kjkQJQQRhTn02t', 'spotify:artist:5lDtfHPqWN6MG9tFywnW8J']",spotify:album:7BcuMGhRuT0IkfP3Amm2ep
Lovespell,['Ben Rosett'],Lovespell,[],29,True,False,0.585,0.514,4,-14.266,1,0.0339,0.681,0.9,0.0914,0.414,152.963,198823,4,audio_features,https://api.spotify.com/v1/tracks/37w7whht8ii8yxGfqkSf1d,https://api.spotify.com/v1/audio-analysis/37w7whht8ii8yxGfqkSf1d,spotify:track:37w7whht8ii8yxGfqkSf1d,['spotify:artist:1dtiGEl2aljrMiP2QqqoZZ'],spotify:album:0StAahiWVzY6SqoAKl26CR
Cactus Dance,['GODTET'],III,[],24,True,False,0.618,0.495,1,-12.229,1,0.0441,0.693,0.88,0.122,0.774,89.751,232427,4,audio_features,https://api.spotify.com/v1/tracks/2c4j2ZQavLDhDZIaXQTOxn,https://api.spotify.com/v1/audio-analysis/2c4j2ZQavLDhDZIaXQTOxn,spotify:track:2c4j2ZQavLDhDZIaXQTOxn,['spotify:artist:09OgHVPSgCgflZLrGScfE9'],spotify:album:4wBRBbVgy4GIfl2TPwtFK3
Wandering Ways,['Matt Quentin'],Skyline,"['chillhop', 'indie soul']",54,True,False,0.782,0.365,7,-14.049,0,0.0726,0.532,0.89,0.0837,0.684,91.894,168913,4,audio_features,https://api.spotify.com/v1/tracks/0Nkp56EKreoWMYxpXJqUNZ,https://api.spotify.com/v1/audio-analysis/0Nkp56EKreoWMYxpXJqUNZ,spotify:track:0Nkp56EKreoWMYxpXJqUNZ,['spotify:artist:23cC3RI0hgD5sWmXKPAJuG'],spotify:album:1uGIwfw9F1lR7TDDukbNyQ
Steppin' Out,['Kurt Elling'],The Gate,"['adult standards', 'contemporary vocal jazz', 'vocal jazz']",34,True,False,0.504,0.285,8,-14.062,1,0.0346,0.769,1.33e-05,0.0726,0.304,144.829,288333,4,audio_features,https://api.spotify.com/v1/tracks/40xBWqPsiABS3T6BQi55uF,https://api.spotify.com/v1/audio-analysis/40xBWqPsiABS3T6BQi55uF,spotify:track:40xBWqPsiABS3T6BQi55uF,['spotify:artist:1UhC1mCcd9SFXLibHhMX61'],spotify:album:4igOl9xIgLE1Q1OhfF5YhN
Great Day,['Abstract Orchestra'],"Madvillain, Vol. 1",['alternative hip hop'],26,True,False,0.474,0.488,11,-10.295,0,0.0387,0.0789,0.861,0.0514,0.689,172.125,263985,4,audio_features,https://api.spotify.com/v1/tracks/1skIC0JKkzjdskZDlTpOah,https://api.spotify.com/v1/audio-analysis/1skIC0JKkzjdskZDlTpOah,spotify:track:1skIC0JKkzjdskZDlTpOah,['spotify:artist:4u3JZVJYDq2F3KgnUFw9dp'],spotify:album:7KGf2ieIMFomTv9v9t1Anr
Little Nerves - Video Version,"['Binkbeats', 'Niels Broos']",Little Nerves (Video Version),"['dutch experimental electronic', 'jazztronica']",31,True,False,0.508,0.544,4,-10.105,0,0.0465,0.735,0.91,0.0982,0.212,152.978,425482,4,audio_features,https://api.spotify.com/v1/tracks/0dINQNECUzmrGu6hYRiNPx,https://api.spotify.com/v1/audio-analysis/0dINQNECUzmrGu6hYRiNPx,spotify:track:0dINQNECUzmrGu6hYRiNPx,"['spotify:artist:7exctwYNULoOlBmGGUwIzd', 'spotify:artist:3l5Oi9GQp9TE23Kys4OOvv']",spotify:album:3pLnSqNuMIzD2YJ0Kyr3Z0
Rising Son,['Takuya Kuroda'],Rising Son,"['indie jazz', 'indie soul', 'japanese jazz', 'uk contemporary jazz']",41,True,False,0.832,0.393,1,-9.724,1,0.0824,0.187,0.875,0.085,0.913,85.99,283675,4,audio_features,https://api.spotify.com/v1/tracks/3qGcqL1TIpj6QujrDRWx2F,https://api.spotify.com/v1/audio-analysis/3qGcqL1TIpj6QujrDRWx2F,spotify:track:3qGcqL1TIpj6QujrDRWx2F,['spotify:artist:4DbVGBurfbrdLW2ZwfwdmP'],spotify:album:7GDnn7XSLCIjZkBkw0SMZd
SMiLE,['DOMi & JD BECK'],SMiLE,[],41,True,False,0.774,0.513,10,-11.059,0,0.0444,0.753,0.937,0.105,0.713,96.025,191361,5,audio_features,https://api.spotify.com/v1/tracks/5Pldw6q3Qa9tfWqXFWRSGY,https://api.spotify.com/v1/audio-analysis/5Pldw6q3Qa9tfWqXFWRSGY,spotify:track:5Pldw6q3Qa9tfWqXFWRSGY,['spotify:artist:4UpA1KitN1RgIZVyWDbZ0U'],spotify:album:05C5mWohpPDcW8VmRBJHpk
So Beautiful - Live At Capitol Studios / 2014,['Robert Glasper'],Covered (The Robert Glasper Trio Recorded Live At Capitol Studios),"['alternative r&b', 'contemporary jazz', 'indie jazz', 'indie soul', 'modern jazz piano', 'neo soul']",36,True,False,0.426,0.368,2,-19.406,0,0.0388,0.752,0.376,0.777,0.277,133.655,459562,4,audio_features,https://api.spotify.com/v1/tracks/0wHTLTu9Heub6X9PPvYwQZ,https://api.spotify.com/v1/audio-analysis/0wHTLTu9Heub6X9PPvYwQZ,spotify:track:0wHTLTu9Heub6X9PPvYwQZ,['spotify:artist:5cM1PvItlR21WUyBnsdMcn'],spotify:album:77g5kcDy0ZiKzH2dWHbvK9
Born Again (feat. Robert Glasper),"['Leon Bridges', 'Robert Glasper']",Gold-Diggers Sound,"['alternative r&b', 'contemporary jazz', 'indie jazz', 'indie soul', 'modern blues', 'modern jazz piano', 'neo soul']",40,True,False,0.5,0.416,8,-10.967,0,0.0404,0.556,0.00698,0.11,0.0491,104.012,223248,4,audio_features,https://api.spotify.com/v1/tracks/15EnrATZ5wMy8fqA5QF6KV,https://api.spotify.com/v1/audio-analysis/15EnrATZ5wMy8fqA5QF6KV,spotify:track:15EnrATZ5wMy8fqA5QF6KV,"['spotify:artist:3qnGvpP8Yth1AqSBMqON5x', 'spotify:artist:5cM1PvItlR21WUyBnsdMcn']",spotify:album:6pKaUDUnQiZgWLPZJqwkzn
Lovely Day,['Robert Glasper'],Black Radio 2 (Deluxe),"['alternative r&b', 'contemporary jazz', 'indie jazz', 'indie soul', 'modern jazz piano', 'neo soul']",24,True,False,0.695,0.591,3,-6.735,0,0.0393,0.155,0.146,0.165,0.462,103.034,307880,4,audio_features,https://api.spotify.com/v1/tracks/6oNtNVE10EEqIRxF7N5XAA,https://api.spotify.com/v1/audio-analysis/6oNtNVE10EEqIRxF7N5XAA,spotify:track:6oNtNVE10EEqIRxF7N5XAA,['spotify:artist:5cM1PvItlR21WUyBnsdMcn'],spotify:album:1KT2Z6ctgebnYJFuas27AX
Running Away - Live,"['Kirk Whalum', 'Kevin Whalum']",The Gospel According to Jazz - Chapter III,"['jazz saxophone', 'jazz worship', 'smooth jazz', 'smooth saxophone']",12,True,False,0.69,0.75,10,-6.692,0,0.101,0.317,0.00309,0.918,0.49,116.865,767667,4,audio_features,https://api.spotify.com/v1/tracks/22EWWFAaYCDZQO2iBlPeKy,https://api.spotify.com/v1/audio-analysis/22EWWFAaYCDZQO2iBlPeKy,spotify:track:22EWWFAaYCDZQO2iBlPeKy,"['spotify:artist:6v2VjBVPcGVbBqJrUWYiG1', 'spotify:artist:2lA2VlcvLyUKRnIcQxLj8F']",spotify:album:0UYROt2QqeRKyUBjKvjga7
Fit to Battle - Live,['Kirk Whalum'],The Gospel According to Jazz - Chapter III,"['jazz saxophone', 'jazz worship', 'smooth jazz', 'smooth saxophone']",17,True,False,0.619,0.932,1,-8.043,1,0.56,0.0741,0.00579,0.616,0.34,90.23,575773,4,audio_features,https://api.spotify.com/v1/tracks/14TEEpLfDPy78XjXbxUcwQ,https://api.spotify.com/v1/audio-analysis/14TEEpLfDPy78XjXbxUcwQ,spotify:track:14TEEpLfDPy78XjXbxUcwQ,['spotify:artist:6v2VjBVPcGVbBqJrUWYiG1'],spotify:album:0UYROt2QqeRKyUBjKvjga7
Get Gone,['Tennyson'],Rot,"['edmonton indie', 'future bass', 'vapor soul', 'vapor twitch']",26,True,False,0.739,0.441,0,-9.591,1,0.0567,0.28,0.413,0.14,0.823,84.978,186173,4,audio_features,https://api.spotify.com/v1/tracks/0r1sF8f66ssRp5IKRQLV7G,https://api.spotify.com/v1/audio-analysis/0r1sF8f66ssRp5IKRQLV7G,spotify:track:0r1sF8f66ssRp5IKRQLV7G,['spotify:artist:3Nb8N20WChM0swo5qWTvm8'],spotify:album:0RqOFwSMSF02awYaXYdtxo
Iron,['Tennyson'],Rot,"['edmonton indie', 'future bass', 'vapor soul', 'vapor twitch']",39,True,False,0.799,0.682,1,-9.758,1,0.0494,0.309,0.835,0.0887,0.432,116.496,216440,4,audio_features,https://api.spotify.com/v1/tracks/1PsWJxbry9jdH6DKqQ90CL,https://api.spotify.com/v1/audio-analysis/1PsWJxbry9jdH6DKqQ90CL,spotify:track:1PsWJxbry9jdH6DKqQ90CL,['spotify:artist:3Nb8N20WChM0swo5qWTvm8'],spotify:album:0RqOFwSMSF02awYaXYdtxo
Innerspace,['Tennyson'],Innerspace,"['edmonton indie', 'future bass', 'vapor soul', 'vapor twitch']",46,True,False,0.625,0.721,1,-10.388,1,0.0454,0.772,0.852,0.0949,0.325,180.18,164053,3,audio_features,https://api.spotify.com/v1/tracks/4tZ5Z8toQDjOmnWQYUe8Nv,https://api.spotify.com/v1/audio-analysis/4tZ5Z8toQDjOmnWQYUe8Nv,spotify:track:4tZ5Z8toQDjOmnWQYUe8Nv,['spotify:artist:3Nb8N20WChM0swo5qWTvm8'],spotify:album:5agObt2DmaTVZSbmDp6mom
eons away,"['santpoort', 'Tennyson']",eons away,"['chillhop', 'edmonton indie', 'future bass', 'lo-fi beats', 'vapor soul', 'vapor twitch']",41,True,False,0.711,0.585,7,-9.498,0,0.0504,0.902,0.899,0.0886,0.706,162.955,152901,4,audio_features,https://api.spotify.com/v1/tracks/1IGkkm35S2KRItswTm0eKP,https://api.spotify.com/v1/audio-analysis/1IGkkm35S2KRItswTm0eKP,spotify:track:1IGkkm35S2KRItswTm0eKP,"['spotify:artist:7KtVS0f2RQoEhjxDcSGBtJ', 'spotify:artist:3Nb8N20WChM0swo5qWTvm8']",spotify:album:6dVltlMV1WFe0BcU9m8ZnE
When I Get There,"['Peter CottonTale', 'Jamila Woods', 'Jeremih', 'PJ Morton', 'Jon Batiste', 'Cory Henry', 'Jack Red', 'Grace Weber', ""Maurice 'Mobetta' Brown""]",CATCH,"['afrofuturism', 'alternative r&b', 'chicago rap', 'dance pop', 'escape room', 'indie jazz', 'indie soul', 'jazz organ', 'milwaukee indie', 'modern funk', 'neo soul', 'new orleans jazz', 'pop', 'pop rap', 'r&b', 'retro soul', 'urban contemporary']",30,True,False,0.636,0.638,11,-8.721,1,0.172,0.447,8.17e-05,0.422,0.744,129.858,250245,4,audio_features,https://api.spotify.com/v1/tracks/7wgnFvCsyqBlDIKYz4W3Js,https://api.spotify.com/v1/audio-analysis/7wgnFvCsyqBlDIKYz4W3Js,spotify:track:7wgnFvCsyqBlDIKYz4W3Js,"['spotify:artist:4mkGZGaUTIpyG1LnZ6nNIi', 'spotify:artist:4UodukR17NIQfNu5uaqm9B', 'spotify:artist:3KV3p5EY4AvKxOlhGHORLg', 'spotify:artist:2FMOHE79X98yptp4RpPrt7', 'spotify:artist:0eRbECAGCLLiTyVXPBRexU', 'spotify:artist:21SOnTj5ECwVXeBUTRcP3s', 'spotify:artist:1HbPqATzBps9D95NuvlA9k', 'spotify:artist:3hJNrfFurTlGFglmBwyFFM', 'spotify:artist:41wHvzYXZq05w6o3bkwm5J']",spotify:album:11uE9x208MS33gXdRUC6LJ
Forever Always,"['Peter CottonTale', 'Madison Ryann Ward', 'Chance the Rapper', 'Yebba', 'Rex Orange County', 'Daniel Caesar']",CATCH,"['bedroom pop', 'canadian contemporary r&b', 'chicago rap', 'conscious hip hop', 'hip hop', 'pop', 'pop rap', 'pop soul', 'r&b', 'rap']",52,True,False,0.385,0.372,0,-9.266,0,0.0879,0.823,1.87e-05,0.152,0.484,77.01,215427,3,audio_features,https://api.spotify.com/v1/tracks/1bFeQVE1JjJFLH3HrGIU3Y,https://api.spotify.com/v1/audio-analysis/1bFeQVE1JjJFLH3HrGIU3Y,spotify:track:1bFeQVE1JjJFLH3HrGIU3Y,"['spotify:artist:4mkGZGaUTIpyG1LnZ6nNIi', 'spotify:artist:6eAUAR4N9NOpirukqdIzVI', 'spotify:artist:1anyVhU62p31KFi8MEzkbf', 'spotify:artist:1ooV8YZC1KbpEcrmI8WH0F', 'spotify:artist:7pbDxGE6nQSZVfiFdq9lOL', 'spotify:artist:20wkVLutqVOYrc0kxFs7rA']",spotify:album:11uE9x208MS33gXdRUC6LJ
Feels Like Church,"['Peter CottonTale', 'Tiff Joy', 'Kirk Franklin', 'New Direction']",CATCH,"['contemporary gospel', 'gospel', 'gospel r&b']",36,True,False,0.366,0.749,8,-6.735,1,0.263,0.139,0.0,0.348,0.218,86.478,154507,4,audio_features,https://api.spotify.com/v1/tracks/6OLSL2Le6FXcqEFQv2AZ8N,https://api.spotify.com/v1/audio-analysis/6OLSL2Le6FXcqEFQv2AZ8N,spotify:track:6OLSL2Le6FXcqEFQv2AZ8N,"['spotify:artist:4mkGZGaUTIpyG1LnZ6nNIi', 'spotify:artist:5BZU9FuwmQoyYg3OQMMiv9', 'spotify:artist:4akybxRTGHJZ1DXjLhJ1qu', 'spotify:artist:1TpXFTRji6OtOrX061RT9F']",spotify:album:11uE9x208MS33gXdRUC6LJ
Kogi,['Jacob Mann Big Band'],"Greatest Hits, Vol. 1",['modern big band'],32,True,False,0.593,0.586,5,-10.178,1,0.265,0.628,0.788,0.077,0.178,124.459,237269,4,audio_features,https://api.spotify.com/v1/tracks/04ioyoZimNuOKKpoHBtTLk,https://api.spotify.com/v1/audio-analysis/04ioyoZimNuOKKpoHBtTLk,spotify:track:04ioyoZimNuOKKpoHBtTLk,['spotify:artist:5B6X5CZS2DBDhWvwrXjJch'],spotify:album:5zYWT0p7S18soGI6M1sunu
Bounce House,['Jacob Mann Big Band'],"Greatest Hits, Vol. 1",['modern big band'],29,True,False,0.63,0.654,4,-10.052,1,0.175,0.119,0.739,0.111,0.696,98.986,175189,4,audio_features,https://api.spotify.com/v1/tracks/5PAz11o7lqwAGl2XBf6LDU,https://api.spotify.com/v1/audio-analysis/5PAz11o7lqwAGl2XBf6LDU,spotify:track:5PAz11o7lqwAGl2XBf6LDU,['spotify:artist:5B6X5CZS2DBDhWvwrXjJch'],spotify:album:5zYWT0p7S18soGI6M1sunu
Hummingbird,"['Anomalie', 'Bad Snacks']",Hummingbird,"['downtempo bass', 'jazztronica']",27,True,False,0.71,0.627,6,-8.773,1,0.067,0.133,0.878,0.106,0.503,100.907,196112,4,audio_features,https://api.spotify.com/v1/tracks/4I0KjYxuQtNov6MHuuL6zt,https://api.spotify.com/v1/audio-analysis/4I0KjYxuQtNov6MHuuL6zt,spotify:track:4I0KjYxuQtNov6MHuuL6zt,"['spotify:artist:2ev6Cd0yJVCcpf2zezEQ8Z', 'spotify:artist:5gZDpKtrxDf0ULvDuhLMZy']",spotify:album:4s1FfyvuF0u8WntCqgTdn8
Sleeping Lessons,['The Shins'],Wincing The Night Away,"['albuquerque indie', 'alternative rock', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'stomp and holler']",55,True,False,0.51,0.498,4,-8.993,1,0.0347,0.167,0.00498,0.13,0.167,115.011,237726,4,audio_features,https://api.spotify.com/v1/tracks/3Bz3lj6E9VFBk1Wj1hC8vw,https://api.spotify.com/v1/audio-analysis/3Bz3lj6E9VFBk1Wj1hC8vw,spotify:track:3Bz3lj6E9VFBk1Wj1hC8vw,['spotify:artist:4LG4Bs1Gadht7TCrMytQUO'],spotify:album:4Tm0dXi3s3aSAqng2DACHr
Song Song,['Ben Wendel'],What We Bring,"['contemporary jazz', 'jazz']",7,True,False,0.59,0.269,8,-15.626,0,0.0388,0.75,0.904,0.0961,0.498,96.803,383720,4,audio_features,https://api.spotify.com/v1/tracks/50E84c9uEqqfZehnSX3dV9,https://api.spotify.com/v1/audio-analysis/50E84c9uEqqfZehnSX3dV9,spotify:track:50E84c9uEqqfZehnSX3dV9,['spotify:artist:0gaASCUAMqvXxGFDYaNFca'],spotify:album:0Zfa990dkG024SxvizS7xb
STAR CHILD (feat. Judi Jackson),"['Ashley Henry', 'Judi Jackson']",Beautiful Vinyl Hunter,"['british jazz', 'indie jazz', 'neo r&b', 'uk contemporary jazz']",25,True,False,0.449,0.531,8,-12.118,0,0.0631,0.334,4.76e-06,0.1,0.307,129.584,259411,4,audio_features,https://api.spotify.com/v1/tracks/5jbM0uu6leZpGRFTkuyoAu,https://api.spotify.com/v1/audio-analysis/5jbM0uu6leZpGRFTkuyoAu,spotify:track:5jbM0uu6leZpGRFTkuyoAu,"['spotify:artist:64bpQRbx4Nw2r7oIg1SAzw', 'spotify:artist:6cc4nTPbOmmi0oWqMKL6fU']",spotify:album:0vgHCgQXFyO6z7OCZKSu52
Intervales Theme,['Javelin'],No Más,['chillwave'],25,True,False,0.615,0.676,4,-7.173,0,0.0548,0.582,0.0808,0.341,0.943,180.001,218027,3,audio_features,https://api.spotify.com/v1/tracks/5bjhpLSiv1OY2Zz2oeOHDQ,https://api.spotify.com/v1/audio-analysis/5bjhpLSiv1OY2Zz2oeOHDQ,spotify:track:5bjhpLSiv1OY2Zz2oeOHDQ,['spotify:artist:5hso1dNofaJLy96BpWYIUu'],spotify:album:4Oo3msjhMqMEZezLGqqw88
It Don't Matter [Feat. Gregory Porter & Ledisi],"['Robert Glasper', 'Gregory Porter', 'Ledisi']",Black Radio III,"['alternative r&b', 'contemporary jazz', 'contemporary r&b', 'contemporary vocal jazz', 'indie jazz', 'indie soul', 'jazz pop', 'modern jazz piano', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary', 'vocal jazz']",39,True,False,0.611,0.455,5,-8.017,1,0.0383,0.526,3.73e-05,0.142,0.455,134.795,327013,4,audio_features,https://api.spotify.com/v1/tracks/0W0AXGYoKUvoho7rEQEFyi,https://api.spotify.com/v1/audio-analysis/0W0AXGYoKUvoho7rEQEFyi,spotify:track:0W0AXGYoKUvoho7rEQEFyi,"['spotify:artist:5cM1PvItlR21WUyBnsdMcn', 'spotify:artist:06nevPmNVfWUXyZkccahL8', 'spotify:artist:60ciIY5MouLc2Y9n34DJdA']",spotify:album:0rLSX7OMtwRHDjjCWL6tHC
Forever [Feat. PJ Morton & India.Arie],"['Robert Glasper', 'PJ Morton', 'India.Arie']",Black Radio III,"['alternative r&b', 'contemporary jazz', 'high vibe', 'hip pop', 'indie jazz', 'indie soul', 'modern jazz piano', 'neo soul', 'r&b', 'urban contemporary']",37,True,False,0.347,0.709,6,-5.452,0,0.186,0.161,1.06e-05,0.103,0.384,83.571,345680,3,audio_features,https://api.spotify.com/v1/tracks/2IXLSYxZBRa7KiQm6yyFYo,https://api.spotify.com/v1/audio-analysis/2IXLSYxZBRa7KiQm6yyFYo,spotify:track:2IXLSYxZBRa7KiQm6yyFYo,"['spotify:artist:5cM1PvItlR21WUyBnsdMcn', 'spotify:artist:2FMOHE79X98yptp4RpPrt7', 'spotify:artist:7Gf3LSwa5hh8Cjo60WhVjC']",spotify:album:0rLSX7OMtwRHDjjCWL6tHC
Tell Him,"['Moonchild', 'Lalah Hathaway']",Starfruit,"['alternative r&b', 'contemporary r&b', 'indie jazz', 'indie soul', 'neo r&b', 'neo soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",35,True,False,0.604,0.444,1,-10.257,1,0.0488,0.242,0.000115,0.109,0.494,90.029,234387,4,audio_features,https://api.spotify.com/v1/tracks/3Ey7Pjw7vg5T3c6q0LbcAH,https://api.spotify.com/v1/audio-analysis/3Ey7Pjw7vg5T3c6q0LbcAH,spotify:track:3Ey7Pjw7vg5T3c6q0LbcAH,"['spotify:artist:1VgjAK52kjkQJQQRhTn02t', 'spotify:artist:0uNEy4544VZq2KOl7BsLuo']",spotify:album:6BX8c95i5dRgynP9sIzy6K
Everybody Wants To Rule the World [Feat. Lalah Hathaway & Common],"['Robert Glasper', 'Lalah Hathaway', 'Common']",Black Radio III,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'contemporary jazz', 'contemporary r&b', 'gangster rap', 'hip hop', 'indie jazz', 'indie soul', 'modern jazz piano', 'neo soul', 'political hip hop', 'quiet storm', 'r&b', 'rap', 'soul', 'urban contemporary']",38,True,False,0.547,0.605,8,-6.959,1,0.0806,0.261,0.0,0.0583,0.313,79.951,341573,4,audio_features,https://api.spotify.com/v1/tracks/1qvwgnY7geIoDfIzdMsHEG,https://api.spotify.com/v1/audio-analysis/1qvwgnY7geIoDfIzdMsHEG,spotify:track:1qvwgnY7geIoDfIzdMsHEG,"['spotify:artist:5cM1PvItlR21WUyBnsdMcn', 'spotify:artist:0uNEy4544VZq2KOl7BsLuo', 'spotify:artist:2GHclqNVjqGuiE5mA7BEoc']",spotify:album:0rLSX7OMtwRHDjjCWL6tHC
Over [Feat. Yebba],"['Robert Glasper', 'Yebba']",Black Radio III,"['alternative r&b', 'contemporary jazz', 'indie jazz', 'indie soul', 'modern jazz piano', 'neo soul', 'pop soul']",49,True,False,0.535,0.539,10,-8.192,0,0.0454,0.368,0.00237,0.115,0.229,84.669,295747,4,audio_features,https://api.spotify.com/v1/tracks/07vCZWjQXstwOCWLG6HYdg,https://api.spotify.com/v1/audio-analysis/07vCZWjQXstwOCWLG6HYdg,spotify:track:07vCZWjQXstwOCWLG6HYdg,"['spotify:artist:5cM1PvItlR21WUyBnsdMcn', 'spotify:artist:1ooV8YZC1KbpEcrmI8WH0F']",spotify:album:0rLSX7OMtwRHDjjCWL6tHC
